,anime_id,name,genre,rating
10131,13219,Himesama Gentei!,Hentai,7.05
10132,12959,Ojousama Yomeiri Kousou!,Hentai,7.05
10133,21001,Dekakute Ecchi na Ore no Ane,Hentai,7.04
10134,2432,Discipline,"Hentai, School",7.04
10135,17745,Kakushi Dere,Hentai,7.04
10136,3992,Himekishi Lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",7.02
10137,3375,Kirepapa.,"Comedy, Drama, Romance, Yaoi",7.02
10138,2433,Lingeries,Hentai,7.02
10139,3970,Sentakuya Shin-chan,Hentai,7.02
10140,3479,Taimanin Asagi,"Action, Demons, Hentai, Martial Arts, Supernatural",7.02
10141,30898,Tsunpri,Hentai,7.02
10142,2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,7.0
10143,5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",7.0
10144,10488,Shocking Pink!,"Harem, Hentai",7.0
10145,21363,Tokubetsu Jugyou 3 SLG The Animation,Hentai,7.0
10146,5464,Cafe Junkie,Hentai,6.99
10147,2136,Front Innocent: Mou Hitotsu no Lady Innocent,Hentai,6.99
10148,747,Haru wo Daite Ita,"Drama, Romance, Yaoi",6.99
10149,19631,Tayu Tayu,"Harem, Hentai, Romance",6.99
10150,5762,15 Bishoujo Hyouryuuki,"Comedy, Harem, Hentai",6.98
10151,16642,Ane Koi: Suki Kirai Daisuki.,Hentai,6.98
10152,4600,Aneki... My Sweet Elder Sister The Animation,Hentai,6.98
10153,31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,"Demons, Harem, Hentai, School, Supernatural",6.98
10154,12997,Please ♥♥♥♥ Me!,Hentai,6.98
10155,5784,Ai no Kusabi (2012),"Drama, Romance, Sci-Fi, Yaoi",6.97
10156,2873,Bible Black Only Version,Hentai,6.97
10157,7178,Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,Hentai,6.97
10158,2866,Ane☆Haramix,Hentai,6.96
10159,22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Demons, Fantasy, Hentai, Supernatural",6.96
10160,1401,Bible Black: New Testament,Hentai,6.95
10161,2396,Milk Junkie: Shimai-hen,Hentai,6.95
10162,3941,Rensa Byoutou,Hentai,6.95
10163,4360,Uchuu Kaizoku Sara,"Hentai, Sci-Fi, Supernatural",6.95
10164,21069,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,Hentai,6.94
10165,734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",6.94
10166,16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,6.94
10167,9308,Oni Chichi 2,Hentai,6.94
10168,28309,Oni Chichi 2: Harvest,Hentai,6.94
10169,17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,Hentai,6.94
10170,14379,Shoujo x Shoujo x Shoujo The Animation,"Harem, Hentai",6.94
10171,24377,Spocon!,Hentai,6.93
10172,5172,Love Selection The Animation,Hentai,6.92
10173,25923,Oppai Gakuen Marching Band-bu!,Hentai,6.92
10174,11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai,6.92
10175,10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,6.92
10176,13785,Uhou Renka,Hentai,6.92
10177,11065,Shoukoujo The Animation,Hentai,6.9
10178,203,Words Worth,"Adventure, Demons, Fantasy, Hentai, Magic",6.9
10179,6892,Yokorenbo: Immoral Mother,Hentai,6.9
10180,4010,Alignment You! You! The Animation,"Demons, Hentai, School, Supernatural",6.89
10181,31117,Ano Ko to Ii Koto,Hentai,6.89
10182,972,Bible Black Gaiden,"Hentai, Supernatural",6.89
10183,12055,Brandish,"Hentai, Supernatural",6.89
10184,24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,6.89
10185,14539,Love 2 Quad,Hentai,6.89
10186,4473,Shoujo Sect,"Comedy, Hentai, Romance, Yuri",6.89
10187,10827,Wizard Girl Ambitious,"Fantasy, Hentai",6.89
10188,6690,Anata dake Konbanwa,Hentai,6.88
10189,368,Bible Black,Hentai,6.88
10190,4399,Honoo no Haramase Tenkousei,"Harem, Hentai, School, Yuri",6.88
10191,34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,Hentai,6.87
10192,8293,Gakuen Saimin Reido,Hentai,6.87
10193,14543,Koutetsu no Majo Annerose,"Action, Hentai, Supernatural",6.87
10194,31189,Watashi ga Toriko ni Natte Yaru,Hentai,6.87
10195,10695,Yume Kui: Tsurumiku Shiki Game Seisaku,Hentai,6.87
10196,1408,Kao no nai Tsuki,Hentai,6.86
10197,15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,6.86
10198,3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,6.86
10199,5644,"Sora no Iro, Mizu no Iro Ero Specials",Hentai,6.86
10200,3636,Warau Kangofu The Animation,Hentai,6.86
10201,16059,Aku no Onna Kanbu: Full Moon Night,"Hentai, Supernatural",6.85
10202,3478,Mrs. Junkie,Hentai,6.85
10203,23665,Renai Fuyou Gakuha The Animation,Hentai,6.85
10204,2438,Hitozuma♪Kasumi-san,Hentai,6.84
10205,28311,Koi Maguwai,Hentai,6.83
10206,2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,6.84
10207,6692,Mama Puri!?,Hentai,6.84
10208,23247,Oshaburi Announcer,Hentai,6.84
10209,8918,Princess Lover! OVA,Hentai,6.84
10210,3679,Renketsu Houshiki,Hentai,6.84
10211,23047,Tennen Koi-iro Alcohol,Hentai,6.84
10212,1896,Akiba Kei Kanojo,Hentai,6.83
10213,6041,Honoo no Haramase Doukyuusei,"Harem, Hentai, School, Yuri",6.83
10214,10668,Imouto Paradise!,Hentai,6.83
10215,21751,Okusama wa Moto Yariman,Hentai,6.83
10216,27413,Shinkyoku no Grimoire The Animation,"Demons, Fantasy, Hentai, Supernatural",6.83
10217,21597,Yabai! Fukushuu Yami Site,Hentai,6.83
10218,27363,Yakata: Kannou Kitan,Hentai,6.83
10219,12957,First Love,Hentai,6.82
10220,23033,Furueru Kuchibiru,Hentai,6.82
10221,10457,JK to Inkou Kyoushi 4,Hentai,6.82
10222,11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,6.82
10223,24021,Sei Shoujo The Animation,Hentai,6.81
10224,2352,Daiakuji: The Xena Buster,Hentai,6.81
10225,20379,Junk Land The Animation,"Hentai, School",6.8
10226,21349,Kichiku: Haha Shimai Choukyou Nikki,Hentai,6.8
10227,11807,School,Hentai,6.81
10228,28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,6.81
10229,17251,Wanna. SpartanSex Spermax!!!,Hentai,6.82
10230,2411,Ane to Boin,Hentai,6.8
10231,7730,Issho ni H Shiyo,Hentai,6.8
10232,29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,6.8
10233,4590,Soukan Yuugi,Hentai,6.8
10234,15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,6.8
10235,3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,6.79
10236,5651,Helter Skelter: Hakudaku no Mura,Hentai,6.79
10237,10590,Reunion,"Harem, Hentai",6.79
10238,2505,Ringetsu The Animation,Hentai,6.79
10239,830,Sexfriend,Hentai,6.79
10240,11745,Aku no Onna Kanbu,Hentai,6.78
10241,2353,Daiakuji: The Xena Buster Specials,Hentai,6.78
10242,2441,Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",6.78
10243,9970,Floating Material,Hentai,6.77
10244,14995,JK to Ero Giin Sensei,Hentai,6.77
10245,6531,Kimihagu,Hentai,6.77
10246,22543,Kyonyuu Kazoku Saimin,Hentai,6.77
10247,22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,6.77
10248,2681,Spaceship Agga Ruter,"Comedy, Hentai, Sci-Fi, Space",6.77
10249,6122,Jinkou Shoujo: Henshin Sex Android,Hentai,6.76
10250,2417,Saigo no Door wo Shimero!,"Comedy, Drama, Romance, Yaoi",6.76
10251,9328,Shoujo Senki Soul Eater,Hentai,6.76
10252,11467,TSF Monogatari,Hentai,6.76
10253,19569,Junjou Shoujo Et Cetera,Hentai,6.75
10254,33979,Kowaremono: Risa Plus The Animation,Hentai,6.75
10255,221,Mezzo Forte,"Action, Comedy, Hentai, Sci-Fi",6.75
10256,5743,Saimin Ryoujoku Gakuen,Hentai,6.75
10257,12373,Star☆Jewel,"Hentai, Yuri",6.75
10258,3537,Cleavage,Hentai,6.74
10259,29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,Hentai,6.74
10260,24987,Furueru Kuchibiru Episode 0,Hentai,6.74
10261,5214,Gakuen Shimai,Hentai,6.74
10262,17491,Garden,Hentai,6.73
10263,30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,6.75
10264,12057,My Imouto: Koakuma na A-Cup,Hentai,6.74
10265,15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,6.73
10266,2410,Soreyuke Marin-chan,"Hentai, Sci-Fi",6.74
10267,3707,Soukou Kijo Iris,Hentai,6.74
10268,6686,Chinetsu Karte: The Devilish Cherry,Hentai,6.73
10269,2531,Gibomai,Hentai,6.73
10270,4342,Harukoi Otome,"Harem, Hentai",6.73
10271,2539,Itazura The Animation,Hentai,6.73
10272,3940,Oshiete Re: Maid,Hentai,6.73
10273,320,A Kite,"Action, Drama, Hentai, Police",6.72
10274,2413,Boin,Hentai,6.72
10275,9442,Bust to Bust: Chichi wa Chichi ni,Hentai,6.72
10276,1780,Choukou Tenshi Escalayer,"Demons, Hentai, Sci-Fi, Super Power",6.72
10277,30583,Futabu! Mix: Futanari World,"Hentai, School, Yuri",6.72
10278,28313,Kanojo wa Dare to demo Sex Suru.,Hentai,6.72
10279,7276,Natsumushi The Animation,Hentai,6.72
10280,24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,6.72
10281,2442,Zoku Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",6.72
10282,7456,Discipline Zero,Hentai,6.71
10283,27603,Jutaijima,Hentai,6.71
10284,5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,6.71
10285,4027,Makai Tenshi Djibril: Episode 2,"Hentai, Magic, Super Power",6.71
10286,5347,Bible Black: Imari Ryoujoku Genba,Hentai,6.7
10287,9761,Finder Series,"Action, Drama, Yaoi",6.7
10288,14047,Ikusa Otome Valkyrie G,"Fantasy, Hentai, Supernatural",6.7
10289,2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",6.7
10290,5424,Oppai Life,Hentai,6.7
10291,3058,Darling,Hentai,6.69
10292,3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,6.69
10293,13937,Saishuu Chikan Densha Next,Hentai,6.69
10294,4127,Shion,"Action, Fantasy, Hentai, Supernatural",6.69
10295,4607,Tsuma to Mama to Boin,Hentai,6.69
10296,1041,Zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",6.69
10297,5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",6.68
10298,31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,6.68
10299,16644,Soushi Souai: Junai Mellow yori,Hentai,6.67
10300,1042,Bronze: Zetsuai Since 1989,"Drama, Music, Romance, Sports, Yaoi",6.67
10301,4698,Jokei Kazoku: Inbou,Hentai,6.67
10302,19103,Mesu Saga: Persona,Hentai,6.66
10303,3888,Toumei Ningen (OVA),Hentai,6.67
10304,14993,Gogo no Kouchou: Junai Mellow yori,Hentai,6.66
10305,2960,Kininaru Roommate,Hentai,6.66
10306,2377,Kisaku,Hentai,6.66
10307,2982,Yuuwaku,"Hentai, School",6.66
10308,3999,Dorei Maid Princess,"Fantasy, Hentai",6.65
10309,1635,Ai Shimai 2: Futari no Kajitsu,Hentai,6.64
10310,24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,6.64
10311,1783,Imouto Jiru,Hentai,6.64
10312,7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Hentai,6.64
10313,8651,Newmanoid Cam: Cam Castin,Hentai,6.64
10314,29705,Shoujo Kyouiku,Hentai,6.64
10315,1263,Suika,"Drama, Fantasy, Hentai, Romance",6.64
10316,24745,Yobai Suru Shichinin no Harame,"Harem, Hentai",6.63
10317,20589,Bikyaku Seido Kaichou Ai,Hentai,6.63
10318,10420,Gakuen 3,Hentai,6.63
10319,8987,Princess Knight☆Catue,Hentai,6.63
10320,10546,Rinkan Club,Hentai,6.63
10321,3171,Ryoujoku Hitozuma Onsen,Hentai,6.63
10322,15539,Unsweet: Netorare Ochita Onna-tachi,"Hentai, School",6.63
10323,1634,Ai Shimai: Futari no Kajitsu,Hentai,6.62
10324,20995,Himekishi Olivia,Hentai,6.61
10325,14661,Kindan no Byoutou The Animation,"Harem, Hentai",6.62
10326,23719,Rennyuu Tales The Animation,Hentai,6.62
10327,7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,6.62
10328,23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,6.62
10329,4278,Shishunki Shoujo,"Hentai, School",6.62
10330,11997,Tsundere Inran Shoujo Sukumi,Hentai,6.62
10331,9968,Wana: Hakudaku Mamire no Houkago,Hentai,6.62
10332,30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,6.6
10333,17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,Hentai,6.61
10334,1360,Makai Tenshi Djibril,Hentai,6.61
10335,3302,Megachu!,"Hentai, Supernatural",6.61
10336,33514,Nama Lo Re: Furachimono The Animation,Hentai,6.61
10337,21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,6.61
10338,13223,Bible Black: New Testament Recap,Hentai,6.6
10339,10792,Haramasete Seiryuu-kun!,"Comedy, Harem, Hentai",6.61
10340,3622,Ikusa Otome Suvia,"Fantasy, Hentai",6.6
10341,9310,Ryoujoku Famiresu Choukyou Menu,Hentai,6.6
10342,2275,Saishuu Chikan Densha,Hentai,6.6
10343,2276,Shin Saishuu Chikan Densha,Hentai,6.6
10344,14129,Starless: 21st Century Nymphomaniacs,Hentai,6.6
10345,2134,Famiresu Senshi Purin,Hentai,6.59
10346,2394,Ma ga Ochiru Yoru,Hentai,6.59
10347,5603,Shin Ringetsu,"Drama, Hentai, Supernatural",6.59
10348,8294,Shinshou Genmukan,Hentai,6.59
10349,2140,Aniyome,Hentai,6.58
10350,9309,Kansen 3: Shuto Houkai,Hentai,6.58
10351,2148,Okane ga Nai,"Drama, Romance, Yaoi",6.58
10352,6986,Kansen: Inyoku no Rensa,Hentai,6.57
10353,5643,Kimi no Na wo Yobeba,"Hentai, School",6.57
10354,24851,Madonna: Kanjuku Body Collection,"Harem, Hentai",6.57
10355,10256,Shion Special,Hentai,6.58
10356,2870,Yagami Yuu,Hentai,6.57
10357,2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",6.56
10358,25877,Demonion: Gaiden,Hentai,6.56
10359,6337,Hitoriga The Animation,Hentai,6.56
10360,3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,6.56
10361,2896,Houkago: Nureta Seifuku,Hentai,6.56
10362,7581,Otome Chibaku Yuugi,Hentai,6.56
10363,11031,Vampire,"Hentai, Supernatural",6.56
10364,9721,Aisai Nikki,Hentai,6.55
10365,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,6.54
10366,31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Hentai, School",6.55
10367,7712,Kansen 2: Inzai Toshi,Hentai,6.55
10368,1785,Little Monica Monogatari,Hentai,6.55
10369,10770,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",6.55
10370,11349,Soredemo Tsuma wo Aishiteru,Hentai,6.54
10371,1403,Tsumamigui,Hentai,6.55
10372,7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,6.55
10373,823,Virgin Night,"Hentai, Romance",6.55
10374,1387,Yakin Byoutou,Hentai,6.55
10375,3239,Cream Lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",6.54
10376,31401,Creamy Pie,Hentai,6.54
10377,3050,Panchira Teacher,"Hentai, School",6.54
10378,3995,Tokubetsu Byoutou,Hentai,6.54
10379,30128,Allargando The Animation,Hentai,6.53
10380,9545,Elf Hime Nina,"Fantasy, Hentai, Supernatural",6.53
10381,24453,Fetikano!,Hentai,6.53
10382,4816,Gakuen 2,"Hentai, School",6.53
10383,2188,Maid in Heaven SuperS,Hentai,6.53
10384,33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",6.53
10385,2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,6.52
10386,24849,Inyutsu no Yakata The Animation,Hentai,6.52
10387,21059,Oppai Infinity∞! The Animation,Hentai,6.51
10388,5455,Saimin Jutsu The Animation 2nd,Hentai,6.52
10389,10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,6.51
10390,4057,Inyouchuu Shoku,"Demons, Fantasy, Hentai",6.51
10391,24317,Love Colon,Hentai,6.51
10392,10851,Euphoria,Hentai,6.5
10393,2590,Genmukan,Hentai,6.5
10394,3747,Inyouchuu The Animation,"Hentai, School, Supernatural",6.5
10395,9588,Kyouiku Shidou The Animation,Hentai,6.5
10396,4714,The Rapeman,Hentai,6.5
10397,13325,Crimson Girls: Chikan Shihai,Hentai,6.49
10398,2533,D+vine Luv,Hentai,6.49
10399,2883,Iyashite Agerun Saiyuuki,"Hentai, Parody",6.49
10400,29915,Junai Maniac,Hentai,6.49
10401,32267,Kowaremono: Risa The Animation,Hentai,6.49
10402,2445,Maple Colors,Hentai,6.49
10403,9638,Ore wa Kanojo wo Shinjiteru!,Hentai,6.49
10404,217,Shin Angel,"Comedy, Drama, Hentai, Romance",6.49
10405,11465,Tsuma no Haha Sayuri,Hentai,6.49
10406,1389,Yakin Byoutou San,Hentai,6.49
10407,30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,6.48
10408,32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,6.48
10409,6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,6.48
10410,6220,Musuko no Tomodachi ni Okasarete,Hentai,6.48
10411,31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,6.48
10412,5993,Samayou Midara na Lunatics,Hentai,6.48
10413,20757,Taimanin Yukikaze,"Demons, Hentai, Supernatural",6.47
10414,8655,Bijukubo,Hentai,6.47
10415,2138,Kage (OVA),"Action, Hentai, Historical, Martial Arts",6.47
10416,1359,Nikutai Ten&#039;i,"Hentai, Yuri",6.47
10417,746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",6.47
10418,2917,Seijun Kango Gakuin,"Comedy, Hentai",6.47
10419,6891,Soukan Yuugi 2,Hentai,6.47
10420,9849,Akina to Onsen de H Shiyo!,Hentai,6.46
10421,7266,Binkan Athlete,Hentai,6.46
10422,14659,Hump Bang,Hentai,6.46
10423,4004,Inda no Himekishi Janne,"Fantasy, Hentai, Horror",6.46
10424,18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,6.46
10425,733,Kizuna,"Drama, Romance, Yaoi",6.46
10426,18455,M Ogui: Last Order,Hentai,6.46
10427,30262,Okane ga Nai Specials,"Drama, Romance, Yaoi",6.46
10428,2861,Seifuku Shojo The Animation,Hentai,6.46
10429,2324,Angel Blade,"Action, Demons, Hentai",6.45
10430,31885,Majuu Jouka Shoujo Utea,Hentai,6.45
10431,8289,Toumei Ningen R,Hentai,6.45
10432,2945,Hitozuma Ryoujoku Sankanbi,Hentai,6.44
10433,7179,Makai Tenshi Djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",6.44
10434,33165,Mashou no Nie 3,Hentai,6.44
10435,3427,Oni-Tensei,"Hentai, Horror, Supernatural",6.44
10436,18959,Waisetsu Missile The Animation,Hentai,6.44
10437,17543,D-Spray,Hentai,6.42
10438,5321,Futari no Aniyome,Hentai,6.43
10439,13217,Hishoka Drop The Animation,Hentai,6.43
10440,8339,Kachou no Koi,"Comedy, Romance, Yaoi",6.43
10441,5653,Mahou Shoujo Ai San: The Anime,"Demons, Hentai, School, Supernatural",6.43
10442,5209,Manin Densha,Hentai,6.43
10443,2194,Mejoku,Hentai,6.43
10444,33138,Nama Lo Re: Namakemono The Animation,Hentai,6.43
10445,10392,Pet Life,Hentai,6.43
10446,2943,Inbaku Gakuen,"Hentai, School",6.42
10447,3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,6.42
10448,2431,Nikuyoku Gangu Takuhainin,Hentai,6.42
10449,1633,Shintaisou: Kari,Hentai,6.42
10450,11523,Shiofuki Mermaid,Hentai,6.42
10451,8837,Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural",6.42
10452,8577,Aki-Sora: Yume no Naka,"Ecchi, Romance, Seinen, Yuri",6.41
10453,6402,Bakunyuu Maid Kari,Hentai,6.41
10454,1339,Cool Devices,Hentai,6.41
10455,24273,Iinari! Saimin Kanojo,Hentai,6.41
10456,6235,Immoral,Hentai,6.41
10457,9467,Kanojo ga Mimai ni Konai Wake,"Drama, Hentai",6.41
10458,8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,6.41
10459,8653,Mahou Shoujo Isuka,Hentai,6.41
10460,1779,Bakunyuu Shimai,Hentai,6.4
10461,2875,Chikan Monogatari,Hentai,6.4
10462,27879,Eromame,Hentai,6.4
10463,22901,Love es M The Animation,Hentai,6.4
10464,316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",6.4
10465,9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,6.4
10466,2021,Youkou no Ken,"Adventure, Comedy, Hentai",6.4
10467,4946,Angel Blade: Cut Scene,"Hentai, Sci-Fi",6.39
10468,1275,Can Can Bunny Extra,"Fantasy, Hentai, Romance",6.39
10469,3062,Futago no Haha Seihonnou,Hentai,6.39
10470,5686,Himekishi Angelica,Hentai,6.39
10471,4304,Kodomo no Jikan,Hentai,6.39
10472,214,Pia Carrot e Youkoso!! 2,"Comedy, Hentai, Romance",6.39
10473,8292,Seitokaichou Hikaru,Hentai,6.39
10474,2507,Tsuma Tsuma,Hentai,6.39
10475,753,Chijoku Shinsatsushitsu,Hentai,6.38
10476,3324,Discode: Ijou Seiai,Hentai,6.38
10477,17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai,6.38
10478,188,Gosenzo San&#039;e,"Comedy, Hentai, Mystery, Supernatural",6.38
10479,3308,Heartwork: Symphony of Destruction,"Action, Hentai",6.38
10480,1781,Hi.Me.Go.To,Hentai,6.38
10481,15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,6.38
10482,9287,Inyouchuu Shoku Special,"Demons, Fantasy, Hentai, Horror, Supernatural",6.38
10483,19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,6.39
10484,23477,Kakushi Dere Special,Hentai,6.38
10485,3303,Momiji,"Hentai, School",6.38
10486,22119,PeroPero☆Teacher,Hentai,6.38
10487,3403,The Guts!,Hentai,6.38
10488,1388,Yakin Byoutou Ni,Hentai,6.38
10489,2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Hentai",6.37
10490,3385,Dorei Ichiba,Hentai,6.37
10491,25055,Furifure The Animation,Hentai,6.37
10492,24357,Mokkai Shiyo?,Hentai,6.37
10493,30269,Momoiro Milk,Hentai,6.37
10494,1113,One: Kagayaku Kisetsu e - True Stories,Hentai,6.37
10495,211,Pure Mail,Hentai,6.37
10496,18151,Saimin Jutsu Zero,Hentai,6.37
10497,3998,Tokumu Sousakan Rei &amp; Fuko,"Hentai, Horror, Supernatural",6.37
10498,9778,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,6.37
10499,5324,Yakin Byoutou Kranke,Hentai,6.37
10500,1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,6.36
10501,12955,Cele Kano,Hentai,6.36
10502,7268,Diabolus: Kikoku,Hentai,6.36
10503,1821,Guren,"Harem, Hentai",6.36
10504,1510,Imouto de Ikou!,Hentai,6.36
10505,2868,Kazama Mana,Hentai,6.36
10506,27909,Otome Hime,Hentai,6.36
10507,3300,Romance wa Tsurugi no Kagayaki II,"Action, Comedy, Demons, Fantasy, Hentai",6.36
10508,19101,Shin Hitou Meguri,Hentai,6.36
10509,27881,Ana no Oku no Ii Tokoro,Hentai,6.35
10510,9904,Inyouchuu Etsu,"Demons, Fantasy, Hentai, Magic, Romance, Supernatural",6.35
10511,2871,Bakunyuu Oyako,"Hentai, School",6.34
10512,2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",6.34
10513,3802,Gakuen Nanafushigi,"Hentai, Supernatural",6.34
10514,5213,Houkago 2: Saiyuri,Hentai,6.34
10515,2858,Ikusa Otome Valkyrie,Hentai,6.34
10516,1274,Injuu Gakuen EX,"Demons, Hentai",6.34
10517,5924,Koushoku Ichidai Otoko,"Drama, Hentai, Historical, Psychological",6.34
10518,31995,Kowaremono The Animation,"Hentai, School",6.35
10519,14657,Netorare Zuma,Hentai,6.34
10520,11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,6.34
10521,5259,Rance: Sabaku no Guardian,"Fantasy, Hentai, Magic",6.34
10522,5212,Saimin Gakuen,Hentai,6.34
10523,2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,6.34
10524,4363,Chikan Densha,Hentai,6.33
10525,2378,Kisaku Spirit,Hentai,6.33
10526,31740,Chicchana Onaka,Hentai,6.32
10527,3538,Dorei Kaigo,Hentai,6.32
10528,1331,Dragon Pink,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",6.32
10529,29703,Ikoku na Retro,Hentai,6.31
10530,27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,6.32
10531,16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,6.32
10532,10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,6.31
10533,1272,Injuu Gakuen La Blue Girl,"Demons, Hentai",6.31
10534,3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,6.3
10535,3048,In no Houteishiki,"Hentai, School",6.3
10536,1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Hentai",6.3
10537,3074,Minerva no Kenshi,"Fantasy, Hentai",6.3
10538,16091,Mouryou no Nie,"Hentai, Horror, Supernatural",6.3
10539,4490,Soap no Moko-chan,Hentai,6.3
10540,3107,Dark Shell: Ori no Naka no Namameki,Hentai,6.29
10541,2357,Kojin Taxi,Hentai,6.29
10542,23101,Kuraibito,Hentai,6.29
10543,3582,Mashou no Kao,Hentai,6.29
10544,22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,6.29
10545,25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai,6.28
10546,10286,Soukou Kijo Iris Special,"Hentai, Supernatural",6.29
10547,1407,Stainless Night,"Hentai, Yuri",6.29
